battery_operation_count,hand,timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,gravity_x,gravity_y,gravity_z,userAcceleration_x,userAcceleration_y,userAcceleration_z,device_batteryLevel
11,1,485607.489251625,-0.14651154538594333,0.06367862923218555,-0.06709601927265771,-0.3482106328010559,0.3408513367176056,-0.5574619174003601,-0.14569206535816193,-0.06363560259342194,-0.9872812628746033,-0.09178046882152557,-0.057397112250328064,0.04457801580429077,1.0
11,1,485607.53948362503,-0.12268843784457235,0.05483843477672483,-0.11284865340544495,-0.44319766759872437,0.6581451892852783,-1.2310447692871094,-0.12219690531492233,-0.05481095239520073,-0.9909912347793579,-0.13810276985168457,-0.08718733489513397,-0.02278745174407959,1.0
11,1,485607.58974662505,-0.07520382677472899,0.026719171493277908,-0.19457592676583094,-0.7561063766479492,1.1013396978378296,-1.8981086015701294,-0.07510614395141602,-0.026715992018580437,-0.9968175888061523,-0.19717168807983398,-0.14798188209533691,0.055304527282714844,1.0
11,1,485607.64000862505,-0.09292128838558235,0.05141681580067721,-0.2245027485798083,0.8443130254745483,-0.8373947739601135,-0.31775128841400146,-0.09266500174999237,-0.05139416456222534,-0.9943700432777405,-0.13226480782032013,0.09915417432785034,0.11752372980117798,1.0
11,1,485607.690240625,-0.13994377100502955,0.10685691049209137,-0.23705585444077965,1.0201187133789062,-0.8943018317222595,-0.3301989436149597,-0.13869182765483856,-0.10665366798639297,-0.9845758080482483,-0.21203143894672394,0.0016579478979110718,0.02983337640762329,1.0
11,1,485607.740503625,-0.17661576425290432,0.13993554511243053,-0.2618867838595205,0.20774127542972565,-0.848248302936554,-0.649022102355957,-0.17398153245449066,-0.13947929441928864,-0.9748209714889526,-0.06104959547519684,-0.036210402846336365,0.030973315238952637,1.0
11,1,485607.790735625,-0.2109048753670094,0.15414370933512897,-0.29059036931065013,0.40887054800987244,-0.8268389701843262,-0.6079521775245667,-0.2068626880645752,-0.15353402495384216,-0.9662479758262634,-0.028366804122924805,0.03215034306049347,-0.029067575931549072,1.0
11,1,485607.8410061667,-0.25099240267005013,0.19024771947502103,-0.3115921552211238,0.6118679046630859,-0.8819522857666016,-0.5512516498565674,-0.24388423562049866,-0.1891021579504013,-0.9511891603469849,0.09451593458652496,-0.1339569240808487,-0.13635051250457764,1.0
11,1,485607.8912691667,-0.2882365516938052,0.2203338406718045,-0.33188519590018123,0.4137550890445709,-0.7896721959114075,-0.5029190182685852,-0.277389794588089,-0.21855540573596954,-0.9355685114860535,0.12409999966621399,-0.0030327290296554565,-0.15497714281082153,1.0
11,1,485607.9415001667,-0.32430308755692355,0.24473864343552545,-0.34724324041050614,0.2300563007593155,-0.7805348038673401,-0.3516133725643158,-0.3091527819633484,-0.2423027604818344,-0.9196270704269409,0.1415502429008484,0.06467519700527191,0.05097472667694092,1.0
11,1,485607.9917631667,-0.3559011857864238,0.2554853623265398,-0.3639963667108501,0.27738237380981445,-0.6895482540130615,-0.43876686692237854,-0.3371252715587616,-0.2527150511741638,-0.9069076776504517,0.0856299102306366,0.2595662474632263,0.25825655460357666,1.0
11,1,485608.0419951667,-0.3942016657712805,0.273568239806262,-0.3829502138712593,-0.0073495302349328995,-0.8623660802841187,-0.464454710483551,-0.3697887361049652,-0.2701686918735504,-0.8889685869216919,0.1136242151260376,0.006435781717300415,0.059088826179504395,1.0
11,1,485608.0922571667,-0.43441913941345595,0.264657987237198,-0.4063083897233742,-0.6432515382766724,-0.9682167172431946,-0.22740544378757477,-0.40622925758361816,-0.2615791857242584,-0.8755307793617249,0.036051034927368164,0.11683431267738342,-0.041034162044525146,1.0
11,1,485608.1424891667,-0.4750911434462117,0.2234524920618546,-0.4319714236872962,-0.89301598072052,-0.8778665065765381,-0.015049749054014683,-0.44604721665382385,-0.2215975970029831,-0.8671426177024841,0.021654516458511353,0.1926516741514206,0.11790555715560913,1.0
11,1,485608.1927521667,-0.5219856377422938,0.19677703843167127,-0.44546155990067354,-0.5857481956481934,-1.1021945476531982,0.005874657072126865,-0.4889802038669586,-0.19550958275794983,-0.8501025438308716,0.08361521363258362,-0.02821478247642517,0.08980286121368408,1.0
11,1,485608.2430141667,-0.5818151966715296,0.16279865388789805,-0.4764679663970443,-1.7727667093276978,-1.5156664848327637,-0.3272809386253357,-0.542275071144104,-0.16208048164844513,-0.8244195580482483,0.07012242078781128,-0.38943320512771606,-0.20560967922210693,1.0
11,1,485608.2932461667,-0.5969150553680151,0.07224149565650108,-0.5803879231602768,-1.5654841661453247,0.6056503653526306,-0.882131814956665,-0.5606275796890259,-0.0721786767244339,-0.8249163627624512,-0.3145250082015991,0.1785019040107727,-0.7793011665344238,1.0
11,1,485608.3435091667,-0.5549533624062591,0.08350676529165432,-0.6282470407135458,-0.4268679916858673,0.608065664768219,-0.8856672048568726,-0.5250675678253174,-0.08340974152088165,-0.8469632863998413,0.06680035591125488,-0.03782133758068085,0.08889138698577881,1.0
11,1,485608.3937401667,-0.5316885654025655,0.061750670786113654,-0.68402481910208,-1.030237078666687,0.20757168531417847,-0.5085250735282898,-0.5060232281684875,-0.06171143427491188,-0.860309362411499,-0.004429042339324951,0.13506042957305908,0.15658926963806152,1.0
11,1,485608.4440031667,-0.5295614794475737,0.028874874769907962,-0.714062456050579,-0.6478872299194336,-0.026596378535032272,0.043619804084300995,-0.504944384098053,-0.02887086197733879,-0.8626689314842224,-0.05837959051132202,0.1728222668170929,-0.07983595132827759,1.0
11,1,485608.4942651667,-0.5256634930622558,0.015139889938714233,-0.712470941009488,-0.226186141371727,0.09608465433120728,0.23569385707378387,-0.5017294883728027,-0.01513931155204773,-0.8648920655250549,-0.009653568267822266,0.04445144534111023,-0.07247066497802734,1.0
11,1,485608.5444971667,-0.5117918814087064,0.0015767676527811034,-0.7120609564855124,-0.04933709278702736,0.35929054021835327,0.05838480219244957,-0.48973968625068665,-0.0015767669538035989,-0.8718672394752502,0.023385316133499146,-8.644163608551025e-05,0.042475759983062744,1.0
11,1,485608.5947601667,-0.49847124724832437,0.002546478545847089,-0.7114526911219102,-0.009879367426037788,0.23283164203166962,-0.04904528334736824,-0.4780817925930023,-0.0025464757345616817,-0.8783115744590759,0.05753430724143982,-0.07956106960773468,-0.012420237064361572,1.0
11,1,485608.6449921667,-0.48789533202959073,-0.00841900587178874,-0.7193377025429123,-0.5407155752182007,0.2013583928346634,0.00406267587095499,-0.4687511622905731,0.008418906480073929,-0.8832900524139404,0.07791253924369812,-0.058147311210632324,-0.05431675910949707,1.0
11,1,485608.69525416667,-0.4760475013683214,-0.01604766121518766,-0.7265625392551491,-0.11120608448982239,0.13540278375148773,0.056332118809223175,-0.45821067690849304,0.016046972945332527,-0.8886986374855042,0.03117823600769043,0.04846718907356262,-0.03842538595199585,1.0
11,1,485608.7455171667,-0.4662135798343399,-0.01412417256521113,-0.7220288488928973,0.0326232872903347,0.05464102700352669,0.12931716442108154,-0.44946229457855225,0.014123703353106976,-0.8931875228881836,-0.003449082374572754,0.019842371344566345,-0.006058692932128906,1.0
11,1,485608.7957491667,-0.4588635365826193,-0.012905390457954498,-0.7124221704133349,0.1408969610929489,0.0796131044626236,0.13426974415779114,-0.44289252161979675,0.012905032373964787,-0.8964816331863403,-0.021783381700515747,-0.006755739450454712,-0.003115534782409668,1.0
11,1,485608.84600725,-0.4518073775114855,-0.0061972466018726784,-0.7034936974193481,0.36280208826065063,0.1521904468536377,0.05346737429499626,-0.43658381700515747,0.0061972071416676044,-0.8996420502662659,-0.03431767225265503,0.054822683334350586,0.03382784128189087,1.0
11,1,485608.89623925,-0.44626846454795954,0.0048661578025937,-0.6960350079522513,0.20589333772659302,0.1724168062210083,0.004496804438531399,-0.4315972924232483,-0.004866138566285372,-0.9020531177520752,-0.02862304449081421,0.021330371499061584,0.013610124588012695,1.0
11,1,485608.94650125003,-0.4403246440034652,0.005613667802670065,-0.6955283672953558,0.07938026636838913,0.21166491508483887,-0.07450207322835922,-0.4262263774871826,-0.005613638088107109,-0.9045989513397217,-0.027325868606567383,-0.009965583682060242,-0.03383183479309082,1.0
11,1,485608.99676425004,-0.4318041807247045,0.01575599772246711,-0.6974406816645686,0.21170921623706818,0.2642786204814911,-0.20397667586803436,-0.4184580445289612,-0.015755346044898033,-0.9080992937088013,-0.04449358582496643,-0.020942039787769318,-0.05119025707244873,1.0
11,1,485609.04699625005,-0.41825112833090267,0.02951797676359271,-0.7069473093445457,0.11051052808761597,0.34962737560272217,-0.37819012999534607,-0.4059859812259674,-0.029513690620660782,-0.9134024977684021,-0.11084446310997009,-0.02663864940404892,-0.0371437668800354,1.0
11,1,485609.09725825005,-0.4025329549818624,0.03494565513070191,-0.7312875113611694,-0.36722296476364136,0.33982452750205994,-0.5446534752845764,-0.39151087403297424,-0.034938544034957886,-0.9195098280906677,-0.14358434081077576,-0.08450725674629211,0.062347352504730225,1.0
11,1,485609.14749025,-0.38603099569859234,0.02773063756048611,-0.7670253142084298,-0.26645419001579285,0.3486078679561615,-0.6789945363998413,-0.3763696551322937,-0.02772708423435688,-0.9260544776916504,-0.12474420666694641,0.0018634423613548279,-0.01779317855834961,1.0
11,1,485609.19775325,-0.37081469851493476,0.02921461987014854,-0.8067884655500634,-0.3754008412361145,0.3938657343387604,-0.8081057667732239,-0.3622201979160309,-0.029210465028882027,-0.9316346049308777,-0.09967860579490662,-0.058085061609745026,-0.0044768452644348145,1.0
11,1,485609.24801525,-0.3540554498986353,0.027603443475992296,-0.8566939236642944,-0.4355023205280304,0.3576323986053467,-1.0216654539108276,-0.3465724587440491,-0.027599938213825226,-0.9376169443130493,-0.07116743922233582,-0.10254228115081787,0.015497803688049316,1.0
11,1,485609.29824725003,-0.33818703530035543,0.016180290965994663,-0.9238367314748023,-0.8914976119995117,0.2957771420478821,-1.302634358406067,-0.33173391222953796,-0.016179585829377174,-0.9432341456413269,-7.420778274536133e-06,-0.12137839198112488,0.0812804102897644,1.0
11,1,485609.34850925003,-0.3232449906980061,0.007893853381417768,-1.004107589375455,-0.34445294737815857,0.18796390295028687,-1.5769306421279907,-0.3176352381706238,-0.00789377186447382,-0.9481800198554993,0.05553501844406128,-0.009074002504348755,0.09449654817581177,1.0
11,1,485609.39874125004,-0.3204414691447526,0.02326103772566091,-1.0892475687498997,-0.2389734983444214,-0.08741648495197296,-1.8150317668914795,-0.31490033864974976,-0.023258939385414124,-0.9488396048545837,0.06923383474349976,-0.016551248729228973,0.03782886266708374,1.0
11,1,485609.44900425005,-0.32499562245394015,0.039777990410421446,-1.1824976040770039,-0.22232942283153534,-0.21554164588451385,-1.8606748580932617,-0.3190520405769348,-0.03976750001311302,-0.9469023942947388,0.060797035694122314,0.03876042366027832,0.07268059253692627,1.0
11,1,485609.49926625,-0.34048079726740366,0.06414158698823022,-1.2670678270177695,0.04307466000318527,-0.6005167365074158,-1.6859380006790161,-0.3332535922527313,-0.06409761309623718,-0.9406557679176331,0.18985146284103394,0.08776400238275528,0.11091339588165283,1.0
11,1,485609.54949825,-0.382455905773477,0.09651030335663278,-1.3390133982093804,-0.25340983271598816,-1.024843692779541,-1.3728153705596924,-0.3714633285999298,-0.09636055678129196,-0.9234334826469421,0.1730380654335022,0.08906685560941696,0.05912989377975464,1.0
11,1,485609.59976125,-0.4315667950784672,0.10400295898826246,-1.397451577974014,-0.15731053054332733,-1.2142261266708374,-0.9229471683502197,-0.41603419184684753,-0.10381557047367096,-0.9034034013748169,0.09376853704452515,0.31144189834594727,0.0697699785232544,1.0
11,1,485609.64999325003,-0.4904444468116328,0.11550631826387754,-1.4215609329340224,-0.10506963729858398,-1.178517460823059,-0.17069943249225616,-0.46787935495376587,-0.1152496486902237,-0.8762455582618713,0.01533418893814087,0.323638916015625,-0.06342118978500366,1.0
11,1,485609.70025525003,-0.543542646030052,0.1095788998592039,-1.4156999102394854,-0.17928092181682587,-1.0497819185256958,0.4434853196144104,-0.5140693783760071,-0.1093597337603569,-0.8507484197616577,0.07196122407913208,0.2366485595703125,-0.17371141910552979,1.0
11,1,485609.75048725004,-0.5891822337776037,0.07864607721089391,-1.402302895016482,-0.5441256165504456,-0.8086975812911987,0.654549777507782,-0.5539636611938477,-0.07856503129005432,-0.8288254141807556,0.046044349670410156,0.12316647171974182,-0.22944790124893188,1.0
11,1,485609.80074925005,-0.6243295718761398,0.01757091922113932,-1.4010329261367624,-1.2585241794586182,-0.6235589385032654,0.7207217216491699,-0.5844631195068359,-0.01757001504302025,-0.8112298846244812,0.11697959899902344,0.019065380096435547,-0.054248690605163574,1.0
11,1,485609.85099475004,-0.6608036056173475,-0.05011090095634212,-1.4091279918885375,-1.0745420455932617,-0.8451061248779297,0.6321197748184204,-0.6129809617996216,0.05008993297815323,-0.7885081171989441,0.16479980945587158,0.01062476634979248,0.09279888868331909,1.0
11,1,485609.90122675005,-0.7214964282837327,-0.12386166492026028,-1.4344394607323605,-2.196990728378296,-1.3993455171585083,0.4843939542770386,-0.6554486155509949,0.12354519963264465,-0.7450659275054932,0.03150147199630737,-0.16166165471076965,0.22440552711486816,1.0
11,1,485609.95148875006,-0.7627666378808119,-0.2527008522632128,-1.5335871975041988,-3.4844934940338135,0.3163524866104126,0.01612556353211403,-0.6689807176589966,0.25001993775367737,-0.6999673843383789,-0.4413708448410034,0.04232320189476013,-0.025877952575683594,1.0
11,1,485610.00172075,-0.813293845866952,-0.3329266859429116,-1.6391936795811766,-1.454231858253479,-0.961565375328064,-0.5469168424606323,-0.6866589784622192,0.32681041955947876,-0.6493796110153198,0.08567631244659424,-0.6151862144470215,-0.005298733711242676,1.0
11,1,485610.05198375,-0.8933502950735593,-0.3235941819376864,-1.6707495915383266,-0.12430638074874878,-1.6201149225234985,-0.7200504541397095,-0.738735556602478,0.3179762363433838,-0.5942728519439697,-0.12909281253814697,0.4384476840496063,-0.4171407222747803,1.0
11,1,485610.10224575,-0.9862101815110192,-0.27959825786207626,-1.6693246752676296,1.1578311920166016,-2.0231943130493164,-0.5261482000350952,-0.8015551567077637,0.275969535112381,-0.5304234623908997,0.32775449752807617,-0.18856722116470337,0.17411547899246216,1.0
11,1,485610.15247775003,-1.0735749724580892,-0.22783386783687823,-1.652204971167665,0.5176451206207275,-1.652092456817627,-0.7737535238265991,-0.8561978936195374,0.22586789727210999,-0.46465861797332764,0.24090242385864258,-0.07282224297523499,0.14370524883270264,1.0
11,1,485610.20273975004,-1.1443904552666166,-0.17137705563292627,-1.6586179519788424,0.31082257628440857,-1.3601861000061035,-1.2595936059951782,-0.8971200585365295,0.17053939402103424,-0.407541960477829,0.010706484317779541,0.024422138929367065,-0.06921887397766113,1.0
11,1,485610.25297175004,-1.2076132447418195,-0.11002592726454588,-1.6706336592247686,0.15724244713783264,-1.0884795188903809,-1.0533360242843628,-0.9291176199913025,0.10980407148599625,-0.35310304164886475,-0.4086204171180725,0.09535032510757446,0.009200453758239746,1.0
11,1,485610.30323475006,-1.2643938781434814,-0.06754412183782502,-1.6807604963813276,0.03488091006875038,-1.200832724571228,-0.7029401659965515,-0.9512499570846558,0.06749277561903,-0.3009425401687622,-0.36582767963409424,0.008663833141326904,-0.1401280164718628,1.0
11,1,485610.35349675,-1.3255707029380188,-0.035545994493723955,-1.687172847095188,0.14135871827602386,-1.1948720216751099,-0.6797059178352356,-0.9694689512252808,0.035538509488105774,-0.24262163043022156,-0.07475101947784424,0.16564863920211792,-0.10884928703308105,1.0
11,1,485610.40372875,-1.3852687227474192,0.006654511914599953,-1.6868836967729066,0.18620871007442474,-1.1998344659805298,-0.8968850374221802,-0.9828163981437683,-0.006654462777078152,-0.1844608634710312,-0.13316559791564941,0.18197792768478394,-0.09637713432312012,1.0
11,1,485610.45399175,-1.453163644959693,0.05608624357291437,-1.6772176990137881,0.43388229608535767,-1.5093097686767578,-0.9634389281272888,-0.9915269613265991,-0.05605684220790863,-0.11717694997787476,-0.18101942539215088,0.11150732636451721,-0.21088701486587524,1.0
11,1,485610.50422375003,-1.5288567131980273,0.10348937309319794,-1.6554132802379642,0.5696447491645813,-1.2856800556182861,-0.7858192324638367,-0.9937745332717896,-0.10330474376678467,-0.04170297458767891,-0.37059009075164795,0.08075225353240967,-0.2079308032989502,1.0
11,1,485610.55448575004,-1.577810839092381,0.11681302432960905,-1.6422464483658632,-0.21399128437042236,-0.6058748364448547,0.20616455376148224,-0.993159830570221,-0.11654754728078842,0.006966646295040846,-0.5199016332626343,0.10083097219467163,-0.18390750885009766,1.0
11,1,485610.60474875005,-1.5931951951703078,0.0957830413064663,-1.675434914553855,-0.190744549036026,-0.37072089314460754,0.531785786151886,-0.9951658844947815,-0.09563665091991425,0.022294318303465843,-0.07079780101776123,0.04406195878982544,-0.157059907913208,1.0
11,1,485610.65497975005,-1.6218700103596668,0.07957403547351981,-1.6137989640450587,2.2899622917175293,-0.37641414999961853,0.09128797054290771,-0.9955351948738098,-0.07949008792638779,0.05088990554213524,0.044332802295684814,0.24657383561134338,-0.1773242950439453,1.0
11,1,485610.70524275,-1.626719657983196,0.06053643886924323,-1.4788678176895969,3.095824718475342,0.3658314347267151,0.32809874415397644,-0.9966073036193848,-0.06049947068095207,0.05579177290201187,0.046320438385009766,0.35418540239334106,-0.07768809795379639,1.0
11,1,485610.75547475,-1.614461312424318,0.03608351295728187,-1.3144317424577898,3.388801097869873,0.8553136587142944,0.27624592185020447,-0.9983964562416077,-0.03607568144798279,0.0436226949095726,-0.27552932500839233,0.2928658723831177,-0.11236357688903809,1.0
11,1,485610.80573675,-1.5461250450046764,0.012006609871305975,-1.1960580083522443,1.4444270133972168,1.8036158084869385,0.49953120946884155,-0.9996233582496643,-0.012006320990622044,-0.02466699294745922,-0.29366588592529297,0.02531200647354126,0.029320955276489258,1.0
11,1,485610.85600475,-1.436339268543559,-0.01736004423966735,-1.1475962229460839,0.6442318558692932,2.5021541118621826,0.8568724989891052,-0.9908249974250793,0.01735917292535305,-0.13403210043907166,-0.24884480237960815,-0.06858295202255249,0.19373971223831177,1.0
11,1,485610.90623675,-1.3036619460313617,-0.06725948064318504,-1.1077409626425132,0.6244736909866333,2.6528515815734863,1.2834193706512451,-0.9623501300811768,0.06720878183841705,-0.26337161660194397,-0.16559481620788574,-0.03641653060913086,0.18745917081832886,1.0
11,1,485610.95649875,-1.1618781164383272,-0.120049865704568,-1.0515471329084165,0.7399482131004333,2.7098186016082764,1.4094212055206299,-0.9109473824501038,0.11976171284914017,-0.394755095243454,-0.026125431060791016,-0.03417515754699707,0.12505602836608887,1.0
11,1,485611.00673075,-1.0148037352217507,-0.1652400987941494,-0.9863421875289502,0.72157883644104,2.7115983963012695,1.3785525560379028,-0.8378074169158936,0.16448916494846344,-0.5205975770950317,0.09217143058776855,-0.06262150406837463,0.20692265033721924,1.0
11,1,485611.05699375004,-0.877360465069314,-0.19711991342580248,-0.9124118691617162,0.9482917189598083,2.2680675983428955,1.3345940113067627,-0.7541614174842834,0.195845827460289,-0.626805305480957,0.15230894088745117,-0.143904909491539,0.36345386505126953,1.0
11,1,485611.10725575004,-0.7633539818611801,-0.2055409206806203,-0.825217154554694,1.1810173988342285,1.6931473016738892,1.2418400049209595,-0.6767962574958801,0.204096719622612,-0.7073127627372742,0.11380797624588013,-0.0859173983335495,0.35402601957321167,1.0
11,1,485611.15748775005,-0.6790586629837259,-0.19571572557583414,-0.7346607579238249,1.3038060665130615,0.9465489983558655,1.1721458435058594,-0.6160702705383301,0.1944686472415924,-0.7633081078529358,0.13976716995239258,-0.07566371560096741,0.1437097191810608,1.0
11,1,485611.20774975006,-0.6298581177338322,-0.1845913240121389,-0.6600394467555387,0.8907482624053955,0.5716221332550049,0.8717496991157532,-0.5790232419967651,0.1835448145866394,-0.7943823337554932,-0.017183423042297363,-0.0633360892534256,0.09263062477111816,1.0
11,1,485611.25798175,-0.5993532744088188,-0.17381285786479034,-0.6094455496670317,0.6398004293441772,0.33858826756477356,0.528285801410675,-0.555608868598938,0.1729390025138855,-0.8132593631744385,-0.11474025249481201,0.0654490739107132,0.19399666786193848,1.0
11,1,485611.30824475,-0.5768142894110437,-0.16410440758199996,-0.5802055408459151,0.4305225610733032,0.3304203152656555,0.3050583600997925,-0.5380296111106873,0.1633688360452652,-0.8269429802894592,-0.11980736255645752,0.0876535028219223,0.27245384454727173,1.0
11,1,485611.35847675,-0.5613846672108617,-0.1565229024457025,-0.5539757117105486,0.40976396203041077,0.15573792159557343,0.4281080663204193,-0.5258508920669556,0.15588456392288208,-0.8361702561378479,-0.056790709495544434,0.04354780912399292,0.0872383713722229,1.0
11,1,485611.40873875003,-0.5530440385962447,-0.14998168856677127,-0.5086713004485756,0.7566573023796082,-0.11223971098661423,0.9071637392044067,-0.5193830132484436,0.14942002296447754,-0.841376781463623,0.0977521538734436,-0.03513169288635254,-0.08600664138793945,1.0
11,1,485611.45900175004,-0.5523898137392144,-0.13754747333495557,-0.4393922436228489,1.0371285676956177,-0.13711827993392944,1.0944228172302246,-0.5197672247886658,0.13711416721343994,-0.8432328701019287,0.1319345235824585,-0.23211538791656494,-0.07658219337463379,1.0
11,1,485611.50923275005,-0.5476259759422799,-0.11571107441769443,-0.358989115974256,1.2706685066223145,-0.15695254504680634,1.152879238128662,-0.5171800851821899,0.11545303463935852,-0.8480537533760071,0.26133596897125244,-0.18579605221748352,-0.03163069486618042,1.0
11,1,485611.55949575006,-0.5491380394204476,-0.08128815063088865,-0.28696782233038437,1.4867095947265625,-0.12032783031463623,0.5092685222625732,-0.5202286839485168,0.08119865506887436,-0.850158154964447,0.19866490364074707,0.003502883017063141,-0.04905754327774048,1.0
11,1,485611.60972775,-0.5434094489449964,-0.02324294589812974,-0.234495403530296,1.4355989694595337,0.27365580201148987,0.17450205981731415,-0.5169176459312439,0.02324085310101509,-0.8557195663452148,-0.0063214898109436035,-0.03883533179759979,-0.23001956939697266,1.0
11,1,485611.65998975,-0.5133672038001831,0.02100311040149245,-0.20063791833259212,0.778363049030304,0.8712748289108276,0.13874046504497528,-0.4910048544406891,-0.02100156620144844,-0.8709036111831665,-0.08319863677024841,-0.0025274865329265594,-0.0901864767074585,1.0
11,1,485611.71025275,-0.46272248594150334,0.044232347030313875,-0.17743754538350756,0.5310136079788208,1.0532469749450684,0.23631447553634644,-0.44594934582710266,-0.044217925518751144,-0.8939653038978577,-0.03207799792289734,0.09051309525966644,0.08766037225723267,1.0
11,1,485611.76048475003,-0.4155560613512805,0.0558770692058263,-0.15626551941561917,0.24934248626232147,0.8588173389434814,0.2927989363670349,-0.4030686616897583,-0.05584799498319626,-0.9134640693664551,-0.0405806303024292,0.07200705260038376,0.12446260452270508,1.0
